Time,Open,High,Low,Close,Volume,Volume_quote,hlc3,ohlc4,hl2,candlestick_pattern,keltner_up,keltner_down,bollinger_up,bollinger_down,smma125_high,smma120_low,flay_upper,flay_lower,sma7,sma34,sma99,sma200,sma314,tenkan_sen,kijun_sen,span_a,span_b,storm,storm_ema,normalizesma
2022-12-22 17:15:00,16647.22,16653.01,16603.0,16622.07,2774.89,46139867.01,16626.03,16631.33,16628.01,27,16774.134580553797,16624.98154753981,16912.869824283094,16509.91417571751,16820.32897343971,16788.85105972207,16817.6088578605,16681.991973512053,16644.46857142835,16761.815000000024,16794.742525252248,16823.326399999958,16776.21544585985,16716.35,16735.760000000002,16812.14,16818.86,0.2806386358652197,0.26392768153038143,16699.558064046803
2022-12-22 17:30:00,16622.07,16628.73,16573.27,16605.33,4357.74,72340433.59,16602.44,16607.35,16601.0,0,16768.794827565307,16612.37309785272,16900.278555722845,16501.467444277758,16818.392067199715,16786.53758541651,16814.159393332913,16671.4067556867,16640.00999999978,16755.15500000002,16792.96969696942,16821.54479999996,16775.750414012717,16699.275,16720.895,16812.14,16818.86,0.2756860535618436,0.27262860715015674,16690.583962709014
2022-12-22 17:45:00,16605.33,16611.12,16566.0,16591.96,3255.31,54006046.73,16589.69,16593.6,16588.56,0,16760.604982726436,16601.777425985114,16884.88293649109,16494.535063509513,16816.24123647971,16784.165344444293,16810.630643629855,16660.256164213286,16634.14999999978,16747.922352941197,16790.83878787851,16819.91044999996,16775.262738853482,16694.495000000003,16717.260000000002,16812.14,16818.86,0.23984732615554258,0.26918457786282957,16681.191204355775
2022-12-22 18:00:00,16592.79,16608.55,16559.85,16603.62,3033.2,50289118.22,16590.67,16591.2,16584.2,0,16755.015871141204,16592.59107007401,16865.955030809975,16493.46196919063,16814.080575359712,16781.6417868054,16807.527958510975,16649.13299835177,16627.949999999775,16740.42911764708,16788.834949494674,16818.518799999958,16774.791210191062,16688.26,16714.184999999998,16812.14,16818.86,0.257099698782232,0.2674332290103013,16673.803470607607
2022-12-22 18:15:00,16603.21,16614.17,16590.24,16597.87,1729.56,28714122.17,16600.76,16601.37,16602.21,47,16744.448871982357,16588.694551021887,16843.672377491228,16495.55362250938,16812.005115519714,16779.47421319429,16805.138365039722,16638.459580058323,16618.50571428549,16733.082352941194,16786.76636363609,16817.50419999996,16774.356210191065,16685.07,16714.184999999998,16812.4225,16818.86,0.2806796394933064,0.2694392762571867,16666.57171150212
2022-12-22 18:30:00,16597.87,16618.37,16581.56,16616.81,1729.02,28701718.0,16605.58,16603.65,16599.97,11,16739.283945315085,16584.38105645066,16822.153140279406,16501.046859721202,16810.018686079715,16777.368880555405,16803.217905596008,16628.050235580457,16612.038571428347,16726.642647058845,16784.759191918918,16816.48269999996,16773.99703821654,16675.989999999998,16714.184999999998,16817.5275,16818.86,0.35775990289648657,0.28993988289343153,16661.832500882872
2022-12-22 18:45:00,16616.25,16624.69,16603.82,16616.01,1474.57,24494527.2,16614.84,16615.19,16614.26,43,16731.348753168735,16583.58815319075,16794.091840135483,16512.705159865127,16808.108657279714,16775.433949305403,16801.887664550773,16618.105966821775,16607.667142856917,16720.064117647078,16782.735656565383,16815.39074999996,16773.632165605075,16675.989999999998,16714.184999999998,16817.5275,16818.86,0.4097539228190314,0.3213638076379582,16657.468453179743
2022-12-22 19:00:00,16616.49,16652.57,16607.72,16648.64,1760.23,29263191.33,16636.31,16631.36,16630.15,0,16732.089918105095,16581.165378124915,16768.92559020321,16526.9604097974,16806.380869759716,16773.56426736096,16801.548844046192,16609.156897130277,16611.462857142633,16714.81794117649,16781.154747474473,16814.57614999996,16773.374649681507,16669.565,16714.184999999998,16817.5275,16818.86,0.5073103600001153,0.37313906979607847,16656.627648115005
2022-12-22 19:15:00,16648.11,16658.32,16628.6,16652.4,1736.96,28905230.88,16646.44,16646.86,16643.46,47,16730.085057952278,16582.36497197011,16734.002366112636,16550.802633887975,16804.50365951972,16771.983926388737,16801.705655247064,16600.774485929414,16618.187142856917,16709.79823529414,16779.776464646187,16813.77269999996,16773.083949044565,16663.489999999998,16714.184999999998,16817.5275,16818.86,0.5674226632560669,0.43184698904908325,16656.225014961194
2022-12-22 19:30:00,16652.4,16654.7,16634.41,16643.68,1405.96,23401866.41,16644.26,16646.3,16644.56,0,16725.56229032353,16584.498212939583,16725.682746794086,16554.496253206522,16802.66410111972,16770.407249305405,16801.870252274686,16592.46869674492,16625.57571428549,16704.358823529434,16778.307070706796,16812.96004999996,16772.76127388533,16637.04,16714.184999999998,16820.485,16818.86,0.5809424906843916,0.4835157005272327,16655.030251631557
2022-12-22 19:45:00,16644.18,16664.65,16642.52,16662.13,1520.74,25324967.12,16656.43,16653.37,16653.59,9,16723.611252965613,16587.80158332006,16723.060796058933,16555.828203941674,16801.117138559723,16769.01551249985,16802.55868690223,16584.83990133307,16633.934285714062,16699.84705882355,16776.93404040376,16812.19154999996,16772.566273885328,16637.04,16714.184999999998,16820.485,16818.86,0.6250849710858862,0.5340380619440112,16655.706418142836
2022-12-22 20:00:00,16662.72,16680.0,16647.01,16660.39,1961.98,32686936.0,16662.47,16662.53,16663.51,43,16723.8648248983,16588.440122217304,16712.905921129826,16562.323078870784,16799.75670015972,16767.510639583183,16803.508748558706,16577.669353402074,16642.86571428549,16694.720000000023,16775.73373737346,16811.46884999996,16772.380668789785,16637.04,16714.184999999998,16821.995000000003,16818.86,0.6466964157511783,0.5768209533734107,16656.152473557802
2022-12-22 20:15:00,16660.94,16852.79,16658.87,16787.63,9626.67,161491973.78,16766.43,16740.06,16755.83,9,16768.399258949223,16568.949026536324,16763.42310856852,16522.097891432084,16799.63911615972,16766.00636111096,16808.502274835726,16574.851372223096,16667.26857142835,16693.332647058847,16775.77282828255,16811.35984999996,16772.62732484074,16706.32,16714.184999999998,16821.995000000003,16818.86,0.7258940292265915,0.626331220448168,16668.674142742773
2022-12-22 20:30:00,16787.63,16811.12,16741.09,16760.01,3711.99,62267186.79,16770.74,16774.96,16776.11,0,16781.131400400693,16573.614191229084,16790.758431780367,16505.017568220243,16799.305121279718,16765.160559722073,16813.565911731275,16572.390762778537,16687.83999999978,16691.1023529412,16775.811313131035,16810.983249999957,16772.856496815264,16706.32,16714.184999999998,16820.685,16818.86,0.75761188805473,0.6706233048610278,16677.37279581489
2022-12-22 20:45:00,16760.01,16799.85,16758.55,16781.42,2442.84,40992995.86,16779.94,16774.96,16779.2,0,16788.924797483553,16585.639309229104,16822.181658837624,16488.082341162983,16798.87847487972,16764.569416666523,16818.86514062384,16570.488663297725,16706.808571428348,16689.874705882376,16776.04484848457,16810.71154999996,16773.084108280233,16706.32,16714.184999999998,16820.02,16818.86,0.7863068062472877,0.709665620063609,16687.282053356328
2022-12-22 21:00:00,16780.24,16805.88,16771.09,16786.43,1817.31,30504831.39,16787.8,16785.91,16788.49,47,16795.161184655943,16598.288245226937,16849.653603226292,16475.955396774316,16798.558643199718,16764.96769791652,16824.35313492239,16569.096480763892,16725.95571428549,16689.01352941179,16776.37919191891,16810.30519999996,16773.28656050953,16706.32,16714.184999999998,16811.99,16818.86,0.7958705531680014,0.741134713201827,16696.72471494144
2022-12-22 21:15:00,16786.43,16820.05,16786.43,16817.46,1593.66,26775283.6,16807.98,16802.59,16803.24,9,16803.540136261498,16612.906490775396,16883.246520239296,16459.406479761314,16798.312502399724,16765.138503472077,16830.53351621075,16568.668256338264,16750.781428571205,16689.07882352944,16776.86919191891,16810.008149999958,16773.552611464944,16706.32,16714.184999999998,16811.99,16818.86,0.8262695626281332,0.7720447054939373,16708.223313518447
2022-12-22 21:30:00,16818.15,16826.13,16788.3,16801.13,1766.48,29685399.21,16805.19,16808.43,16807.22,0,16810.42270984258,16623.72042890509,16906.316871631567,16450.051128369047,16798.08623935972,16764.99194930541,16836.474765676085,16568.298144127835,16770.638571428346,16689.005294117673,16777.067878787595,16809.547349999957,16773.798662420355,16706.32,16714.184999999998,16810.125,16818.86,0.8133331809534349,0.7909589212265251,16717.071569373835
2022-12-22 21:45:00,16801.79,16803.31,16787.53,16796.47,894.75,15026794.78,16795.77,16797.28,16795.42,22,16811.805351093437,16637.461298249695,16925.356716941456,16444.450283059155,16797.58727103972,16764.735963194296,16841.9122956017,16567.741822045355,16790.07857142835,16688.907941176494,16777.135858585574,16809.028199999957,16774.008757961758,16706.32,16714.184999999998,16810.125,16818.86,0.7862820511830554,0.7963872041641056,16724.633324671566
2022-12-22 22:00:00,16796.47,16843.75,16794.52,16828.48,1300.76,21871599.43,16822.25,16815.81,16819.14,9,16822.82430800634,16646.22266044697,16950.2976876757,16437.69631232491,16797.330272639723,16764.384737499855,16848.258306915995,16568.415434260474,16795.91428571406,16690.420000000024,16777.500606060323,16808.70914999996,16774.406942675134,16706.32,16714.184999999998,16747.51,16771.989999999998,0.7966128988373614,0.7994129977498384,16734.523484226655
2022-12-22 22:15:00,16828.48,16847.49,16801.0,16804.54,1127.53,18964683.0,16817.68,16820.38,16824.25,0,16829.96046522583,16652.4229824224,16964.10271379475,16442.138286205856,16796.796974719724,16764.06793680541,16854.289110530863,16569.095062018157,16802.27571428549,16691.140588235317,16777.84121212093,16808.11004999996,16774.838343949017,16706.32,16714.184999999998,16746.9775,16771.989999999998,0.7814118595209586,0.7961128575918003,16741.191723824115
2022-12-22 22:30:00,16804.54,16818.97,16786.69,16789.09,1246.86,20953824.28,16798.25,16799.82,16802.83,0,16832.10133167384,16659.405597150748,16969.940873137195,16454.676126863415,16796.586750079725,16763.788697916523,16859.410110747554,16569.211865723028,16803.3714285712,16692.0623529412,16777.801010100728,16807.613849999958,16775.161464968125,16706.32,16714.184999999998,16742.065000000002,16770.775,0.7429366463000439,0.7823439151475967,16745.753464412293
2022-12-22 22:45:00,16789.09,16805.89,16781.95,16798.41,1158.59,19455665.31,16795.42,16793.84,16793.92,0,16833.269453098896,16668.26729202811,16972.09807541247,16473.163924588138,16796.29402687973,16763.680524999854,16864.28900995207,16569.419978283226,16805.082857142632,16693.09764705885,16777.976161615876,16807.30939999996,16775.65853503182,16706.32,16714.184999999998,16742.065000000002,16770.775,0.7134077187860379,0.7627416751087217,16750.768372563503
2022-12-22 23:00:00,16797.86,16827.11,16797.63,16811.47,1665.56,28003422.63,16812.07,16808.52,16812.37,0,16836.69645242026,16676.402507456554,16974.766592185322,16491.28040781528,16795.939137919726,16763.834495833187,16869.72466093663,16570.444076318276,16804.22714285692,16696.672058823555,16778.40757575729,16807.16799999996,16776.277993630545,16717.175000000003,16714.184999999998,16742.065000000002,16770.775,0.6813351708079072,0.7380663993032412,16756.549479938407
2022-12-22 23:15:00,16811.47,16821.32,16803.79,16808.92,1245.32,20938336.47,16811.34,16811.38,16812.56,43,16837.175423749366,16685.898873282036,16971.19352981986,16515.95847018074,16795.603788799726,16764.10961527763,16875.024170292378,16571.575484609584,16805.339999999775,16700.610000000026,16778.776363636076,16806.94094999996,16776.82914012736,16717.175000000003,16714.184999999998,16734.11,16762.82,0.6279498921314914,0.7052210321079507,16761.5371485157
2022-12-22 23:30:00,16808.35,16829.85,16800.0,16824.3,1653.17,27802957.31,16818.05,16815.63,16814.93,17,16841.55901065308,16693.470115232478,16969.68668858933,16538.214311411273,16795.31427391973,16764.17009166652,16880.480645772397,16573.097283639363,16809.315714285487,16704.354411764736,16779.376565656283,16806.68554999996,16777.427898089143,16728.305,16714.184999999998,16734.11,16762.82,0.6175412819189902,0.6763943441031756,16767.51456294278
2022-12-22 23:45:00,16824.9,16826.96,16815.22,16821.43,948.71,15958401.78,16821.2,16822.13,16821.09,0,16841.637369411306,16703.661363532767,16961.90639502249,16566.536604978104,16795.13211647973,16764.34502083319,16885.96556184011,16574.851567571655,16808.308571428348,16708.375588235325,16779.525555555272,16806.406749999962,16778.181656050925,16730.255,16714.184999999998,16734.11,16762.82,0.5975995550736934,0.6486086804322214,16772.649366472036
2022-12-23 00:00:00,16821.9,16832.76,16790.32,16799.03,1744.46,29320323.93,16807.37,16811.0,16811.54,0,16845.739010405756,16704.584605115073,16953.686262745105,16589.795737255496,16795.12534527973,16764.257760416524,16890.75949462168,16576.210356358697,16807.521428571203,16712.539411764737,16779.70929292901,16805.89899999996,16778.92353503182,16740.695,16714.184999999998,16734.11,16762.82,0.5013505870254079,0.6038683941693269,16775.161807760414
2022-12-23 00:15:00,16799.44,16815.33,16790.54,16798.09,1642.04,27586511.82,16801.32,16800.85,16802.94,37,16845.822927497375,16708.86796273576,16941.905520740802,16616.1454792598,16795.12843583973,16764.095224999855,16895.167270051068,16577.51843975285,16808.807142856916,16717.290882352972,16779.69626262598,16805.49514999996,16779.55506369424,16743.6,16714.184999999998,16733.9525,16762.82,0.4322469602144272,0.5518543895070998,16777.345445116567
2022-12-23 00:30:00,16798.09,16807.75,16782.17,16790.12,1147.77,19280282.12,16793.35,16794.53,16794.96,27,16845.30780353391,16711.81633524845,16919.986953764026,16652.708046236578,16795.133902719732,16763.9983694443,16899.112483562,16578.719014477218,16807.62285714263,16721.912647058856,16779.34727272699,16805.05684999996,16780.121560509524,16747.655,16711.425,16733.9525,16762.82,0.3749712602813496,0.4966175200789466,16778.56206939118
2022-12-23 00:45:00,16790.64,16792.39,16770.0,16781.5,1542.24,25880561.66,16781.3,16783.63,16781.2,22,16843.39103303476,16714.292711577855,16895.301322253687,16689.330677746915,16794.98292927973,16763.908604860964,16902.435832901294,16579.662065137923,16803.341428571202,16725.8679411765,16778.931212120933,16804.61814999996,16780.622643312072,16749.9,16710.36,16726.055,16758.86,0.3404321569486692,0.4448328911927909,16778.841872306308
2022-12-23 01:00:00,16781.5,16789.38,16771.97,16783.04,1118.28,18765913.22,16781.46,16781.47,16780.68,43,16840.81793864703,16717.665449335815,16848.190003894302,16748.70699610629,16794.78584447973,16763.88262777763,16905.641455001376,16580.811454802544,16799.644285714057,16729.369705882385,16778.45474747447,16804.04689999996,16781.22605095538,16755.83,16706.32,16710.085,16743.995000000003,0.34394361015224434,0.4061012332453588,16779.241693991422
2022-12-23 01:15:00,16783.2,16803.58,16782.5,16800.18,954.05,16020018.53,16795.42,16792.37,16793.04,9,16840.87043856324,16721.601198183143,16848.262934951686,16749.889065048912,16794.65223807973,16763.841791666524,16909.282172122203,16582.679835720937,16796.198571428344,16733.43147058827,16778.22494949467,16803.47774999996,16782.03732484073,16794.29,16706.32,16705.877500000002,16740.36,0.4205897683406577,0.39667419634428897,16781.235818373192
2022-12-23 01:30:00,16800.64,16807.87,16791.1,16801.26,1202.64,20203007.34,16800.08,16800.22,16799.49,43,16840.168041461075,16726.117725118987,16842.32645077103,16759.95054922957,16794.453160319732,16763.97089236097,16913.00641071623,16584.865416734752,16793.317142856915,16737.980000000036,16777.663434343154,16803.000049999962,16782.826242038183,16803.02,16706.32,16701.222499999996,16737.285,0.48944928397857845,0.4114960209804969,16783.14288329003
2022-12-23 01:45:00,16801.11,16806.53,16790.3,16799.2,1162.83,19536293.73,16798.68,16799.29,16798.42,55,16839.240774854446,16730.103490146565,16840.96407333394,16763.090926666657,16794.364191359728,16764.135288194302,16916.570338062862,16587.11323840772,16793.341428571202,16743.18970588239,16777.154040403762,16802.51824999996,16783.64054140124,16808.745000000003,16706.32,16699.6275,16737.285,0.49938076885149907,0.4326632265169033,16784.672132500506
2022-12-23 02:00:00,16799.2,16803.23,16784.37,16789.12,1052.42,17670981.13,16792.24,16793.98,16793.8,0,16837.979517047574,16732.21196081048,16840.650811727668,16763.67318827293,16794.312872319733,16764.599968055412,16919.793280303682,16589.204162833572,16792.059999999772,16748.595294117684,16776.69111111083,16802.106549999964,16784.377133757927,16808.745000000003,16706.32,16695.087499999998,16737.285,0.45575850376411403,0.44299521643053164,16785.095738929027
2022-12-23 02:15:00,16788.97,16802.89,16778.9,16801.34,1146.15,19244032.46,16794.38,16793.03,16790.9,11,16839.036211718667,16734.249411105287,16838.37671042581,16764.335289574785,16794.34491199973,16765.010138194302,16923.01033055439,16591.454140033842,16793.66285714263,16754.753529411802,16776.3277777775,16801.68844999996,16785.159299363022,16808.745000000003,16706.32,16695.087499999998,16737.285,0.46217133469679456,0.4540907160934128,16786.642811411977
2022-12-23 02:30:00,16801.59,16809.94,16791.55,16801.36,1120.83,18830121.11,16800.95,16801.11,16800.75,4,16838.876508696383,16737.21238814434,16838.38788402275,16764.347115977846,16794.371869439732,16765.34975347208,16926.411184098542,16594.010353156358,16796.499999999774,16760.569411764744,16776.159494949217,16801.379599999964,16785.88570063691,16808.745000000003,16706.32,16691.875,16737.285,0.47668592642649954,0.4657005753167399,16788.04444842036
2022-12-23 02:45:00,16800.88,16869.0,16797.86,16848.03,3239.64,54528923.65,16838.3,16828.94,16833.43,17,16853.73421234303,16733.780503846192,16851.691972190612,16756.199027809987,16794.87490303973,16765.72619861097,16931.258303185423,16597.99677132439,16805.78428571406,16767.927058823567,16776.359494949218,16801.41439999996,16786.76713375793,16819.5,16714.425,16688.837499999998,16737.285,0.5889124515011471,0.5005008597559494,16793.757358094612
2022-12-23 03:00:00,16848.03,16893.9,16847.9,16879.0,3133.51,52871990.41,16873.6,16867.21,16870.9,4,16865.054873766323,16738.696536119165,16873.451764623303,16739.491235377292,16795.66485887973,16766.4419381943,16937.522972541014,16603.220870596244,16817.044285714062,16775.6385294118,16776.814949494674,16801.53334999996,16787.677929936275,16831.95,16726.875,16675.6125,16737.285,0.7024606557152012,0.55493930805764,16801.875704942744
2022-12-23 03:15:00,16878.85,16883.0,16845.0,16846.54,1517.9,25601208.11,16858.18,16863.35,16864.0,11,16870.590699270368,16741.66819538793,16880.456513381505,16736.686486619095,16796.41054207973,16767.040042360964,16943.062025070416,16607.68170826292,16823.512857142632,16782.41882352945,16776.823333333057,16801.535399999964,16788.464012738823,16831.95,16726.875,16675.6125,16737.285,0.6983418064786635,0.5982812266439625,16806.12944732915
2022-12-23 03:30:00,16846.54,16852.72,16828.81,16833.19,1427.16,24029166.55,16838.24,16840.32,16840.77,0,16871.503769568706,16745.909516074513,16883.065093079105,16738.48790692149,16797.150540799732,16767.435832638745,16947.65017783519,16611.233163341276,16828.368571428346,16787.84676470592,16776.618484848208,16801.445849999964,16789.19388535029,16831.95,16726.875,16675.6125,16737.285,0.6421209274333127,0.6201074782368015,16808.70664282161
2022-12-23 03:45:00,16833.63,16842.36,16822.92,16828.23,1239.22,20859193.96,16831.17,16831.79,16832.64,0,16870.971424244322,16750.160596099544,16884.889090540742,16739.645909459858,16797.75134719973,16767.895804860967,16951.816134261906,16614.39406181653,16833.95571428549,16793.018235294152,16776.34060606033,16801.251749999963,16789.806910828,16831.95,16726.875,16710.2525,16737.285,0.5751363884839655,0.6200897322858102,16810.566010171933
2022-12-23 04:00:00,16828.54,16833.93,16817.83,16820.24,957.38,16109359.33,16824.0,16825.14,16825.88,0,16869.07221520166,16753.902469871362,16885.51040242122,16739.901597579374,16798.230380159734,16768.430207638743,16955.529524502646,16617.227997065984,16836.65571428549,16798.21117647062,16776.071010100735,16800.986799999966,16790.46108280252,16831.95,16726.875,16710.2525,16737.285,0.5231661149466494,0.6028159220676382,16811.48734253651
2022-12-23 04:15:00,16819.88,16828.09,16808.54,16822.18,1436.32,24155266.86,16819.6,16819.67,16818.32,43,16868.242076265004,16756.769305467733,16886.379034835623,16740.35896516497,16798.591015039732,16768.688965972076,16958.830675411107,16619.8787363536,16839.629999999775,16802.9185294118,16775.901010100733,16800.765399999964,16791.199490445833,16831.95,16726.875,16710.2525,16715.925,0.4883762918637043,0.5746662710698065,16812.50569086637
2022-12-23 04:30:00,16822.18,16830.84,16821.1,16828.26,958.82,16132501.62,16826.73,16825.6,16825.97,0,16866.11684811882,16761.895354401277,16886.889078218464,16740.24492178213,16798.81792255973,16769.1710444443,16962.153884909305,16622.783573914232,16836.80571428549,16807.855882352975,16775.653131312854,16800.598699999962,16791.941114649653,16831.95,16726.875,16710.2525,16715.925,0.4962719507261965,0.5480730217362692,16814.00610126005
2022-12-23 04:45:00,16828.26,16841.59,16817.83,16837.13,1379.19,23209625.9,16832.18,16831.2,16829.71,0,16867.860049503415,16764.556705157625,16889.135726971093,16739.5682730295,16799.16311231973,16769.6718569443,16965.451640813906,16625.84111212727,16830.82428571406,16809.311764705915,16775.62373737346,16800.533099999964,16792.81999999997,16831.95,16726.875,16710.2525,16715.925,0.5371036812400843,0.5349962943445948,16816.20837733052
2022-12-23 05:00:00,16837.72,16847.82,16830.32,16831.81,1287.68,21680844.49,16836.65,16836.92,16839.07,0,16867.680751111788,16767.707741200582,16890.823727247207,16741.158272753386,16799.54713727973,16770.216322916523,16968.711941640355,16628.996481889062,16828.719999999776,16811.4235294118,16775.412020201744,16800.569049999962,16794.199267515894,16831.95,16726.875,16710.2525,16714.184999999998,0.5415056404419731,0.5289256629846468,16817.694246156185
2022-12-23 05:15:00,16831.81,16834.6,16822.83,16829.57,1001.22,16849327.4,16829.0,16829.7,16828.72,43,16866.167124791828,16771.483415871742,16891.837567823677,16743.292432176917,16799.86246143973,16770.820636805416,16971.44420394033,16631.800188216526,16828.202857142634,16812.839705882387,16775.270404040126,16800.64959999996,16795.513757961755,16831.95,16726.875,16710.2525,16714.184999999998,0.5140831771745238,0.521600707452004,16818.825270331785
2022-12-23 05:30:00,16829.57,16830.91,16817.73,16825.08,970.55,16328623.66,16824.57,16825.82,16824.32,22,16864.664627885653,16774.177289857576,16891.253086429988,16747.372913570605,16800.15371455973,16771.165052083194,16973.759484611866,16634.403119309696,16827.752857142634,16813.976470588266,16775.150505050227,16800.62669999996,16796.923757961755,16831.95,16726.875,16710.2525,16714.184999999998,0.44429965282711487,0.5014026476274658,16819.420958871615
2022-12-23 05:45:00,16825.08,16835.92,16818.64,16821.85,1107.85,18641888.35,16825.47,16825.37,16827.28,0,16863.827598234573,16775.476994009303,16888.3992655274,16754.261734473188,16800.54408959973,16771.500959722078,16975.79420788908,16637.087925444244,16827.982857142633,16814.105588235325,16775.058080807805,16800.550449999962,16798.193184713346,16832.935,16726.875,16710.2525,16714.184999999998,0.3857721639437817,0.4712454561412673,16819.652296121938
2022-12-23 06:00:00,16822.26,16832.73,16815.75,16816.74,1176.78,19798810.73,16821.74,16821.87,16824.24,0,16862.528706487887,16776.221162685142,16884.840866309623,16761.19013369097,16800.995840639735,16771.715702777634,16977.254386729357,16639.741879937304,16827.205714285494,16814.56470588238,16774.951818181544,16800.592549999965,16799.390127388506,16836.4,16726.875,16710.2525,16714.184999999998,0.35540497545363386,0.43840339435406295,16819.374934586514
2022-12-23 06:15:00,16816.73,16823.38,16805.53,16814.7,1497.85,25185017.81,16814.54,16815.09,16814.46,26,16861.338097432366,16776.5213080099,16883.85881531706,16763.624184683536,16801.347441919734,16771.6325194443,16977.912774535456,16642.28891958219,16825.26857142835,16815.10088235297,16774.793030302757,16800.635449999965,16800.5870063694,16836.4,16726.875,16710.2525,16714.184999999998,0.3510207568613985,0.4092142535048738,16818.929702721132
2022-12-23 06:30:00,16814.56,16849.35,16814.34,16844.87,1588.82,26744346.65,16836.19,16830.78,16831.85,3,16866.56976246399,16776.23065198377,16885.45978993953,16766.384210061064,16801.62019775973,16771.67081458319,16978.89000778528,16645.862447116684,16826.374285714064,16815.5829411765,16775.01010100983,16800.849999999966,16801.96786624201,16836.4,16726.875,16715.68,16714.184999999998,0.5066830198838105,0.42412822104931597,16821.40020722388
2022-12-23 06:45:00,16844.87,16846.23,16835.29,16840.74,1035.14,17432089.38,16840.75,16841.78,16840.76,0,16866.082691966276,16780.401492534078,16885.299973802594,16770.698026197995,16801.86855359973,16771.835977083192,16979.509882388393,16649.765850944936,16827.64999999978,16816.647647058853,16775.185656565383,16801.082449999965,16803.200382165574,16836.4,16726.875,16715.68,16714.184999999998,0.6032991111988583,0.4642826636138157,16823.242092250177
2022-12-23 07:00:00,16840.74,16852.88,16833.86,16841.72,1341.85,22601775.97,16842.82,16842.3,16843.37,43,16867.362432732745,16782.64135324377,16881.87019083333,16779.38780916726,16802.23324159973,16771.92661527764,16979.658424782643,16653.926485021282,16829.38571428549,16818.19558823532,16775.617979797706,16801.24664999997,16804.38898089169,16836.4,16726.875,16721.245,16714.184999999998,0.6614273411061626,0.5167622539852527,16825.001892988257
2022-12-23 07:15:00,16841.72,16855.0,16838.0,16850.72,1121.74,18896804.8,16847.91,16846.36,16846.5,0,16868.975722283227,16785.926750743143,16881.743731886403,16784.45226811419,16802.39122431973,16771.923845138746,16979.45536486391,16658.4657959204,16833.04857142835,16819.734117647084,16775.991515151243,16801.397749999967,16805.626910827996,16842.725,16726.875,16722.22,16714.184999999998,0.6982994716598451,0.5731975854261232,16827.451236513185
2022-12-23 07:30:00,16850.72,16853.8,16837.99,16840.54,965.98,16274361.64,16844.11,16845.76,16845.9,0,16869.231822609727,16788.163748223655,16878.686179758006,16791.427820242585,16802.540979199734,16771.996484027637,16978.60365967059,16662.990112878426,16835.71857142835,16820.589117647087,16776.31929292902,16801.41959999997,16806.85066878978,16845.88,16726.875,16727.44,16714.184999999998,0.6642858349427586,0.6120580855865533,16828.69778541669
2022-12-23 07:45:00,16841.01,16856.54,16840.01,16848.01,1379.32,23238805.5,16848.19,16846.39,16848.28,24,16870.32367742217,16790.750410474702,16878.68250551318,16791.42949448741,16802.72447615973,16772.087444444303,16977.435519360093,16667.82490416932,16840.185714285493,16821.73882352944,16776.705050504777,16801.492199999968,16807.98678343946,16849.715,16726.875,16728.892499999998,16714.184999999998,0.6622531902867347,0.6404635077615853,16830.537043948436
2022-12-23 08:00:00,16848.45,16860.06,16810.23,16837.16,2177.88,36664136.1,16835.82,16838.98,16835.15,17,16876.941771793994,16785.393831541274,16864.537597565355,16801.390402435234,16802.92484735973,16772.04413958319,16975.208613089093,16672.43179475405,16843.394285714065,16822.117058823555,16776.97141414114,16801.49169999997,16808.921719745194,16844.265,16726.875,16729.54,16714.184999999998,0.5998076154188956,0.6422986714041896,16831.167801667634
2022-12-23 08:15:00,16836.77,16839.97,16816.96,16829.64,1564.48,26329929.57,16828.86,16830.84,16828.47,4,16876.82086986063,16785.223723633182,16862.326604635342,16801.911395365252,16802.77269823973,16772.08435624986,16972.112364494198,16677.061659035215,16841.21857142835,16822.35852941179,16777.010505050228,16801.44769999997,16809.716019108248,16832.795,16726.875,16730.13,16714.184999999998,0.5351231063243316,0.6190774628246709,16831.022296746905
2022-12-23 08:30:00,16829.98,16843.96,16826.42,16837.28,1216.59,20481393.41,16835.89,16834.41,16835.19,55,16876.344984287647,16786.89155268294,16862.714172764387,16801.932827236207,16802.63954943973,16772.102780555415,16968.600713855758,16682.38781947757,16840.724285714063,16823.48352941179,16777.11565656538,16801.42819999997,16810.580445859843,16832.795,16726.875,16731.075,16714.184999999998,0.523230914335742,0.5918674888751291,16831.618268485294
2022-12-23 08:45:00,16837.28,16845.15,16827.56,16835.61,1274.63,21462533.27,16836.11,16836.4,16836.36,43,16875.770477613576,16788.22638916934,16863.018849849428,16802.366150151163,16802.56328127973,16772.141369444304,16964.995887300898,16687.552379365774,16839.851428571208,16824.587058823556,16777.297272726995,16801.41724999997,16811.39735668787,16832.795,16726.875,16750.305,16714.184999999998,0.5391770671698742,0.5715036315935171,16831.998433391458
2022-12-23 09:00:00,16835.25,16843.79,16834.37,16837.69,938.46,15802864.94,16838.62,16837.78,16839.08,17,16873.819327154084,16791.26164755427,16862.79333900619,16804.336660994402,16802.56184511973,16772.075235416527,16961.478331076753,16692.717229707552,16837.98999999978,16825.986176470615,16777.29949494922,16801.39419999997,16811.58216560507,16832.795,16737.730000000003,16754.67,16714.184999999998,0.5701073804936035,0.563238433854848,16832.540487354177
